bcr_sample_barcode	bcr_aliquot_barcode	amount	bcr_aliquot_uuid	biospecimen_barcode_bottom	center_id	concentration	date_of_shipment	plate_column	plate_id	plate_row	source_center
TCGA-BA-5558-10A	TCGA-BA-5558-10A-01W-1546-08	80.00	22415fc2-198c-4815-81e1-9d0d17f1b1df	1049928754	08	0.50	2011-02-14	4	1546	E	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01D-1509-02	13.30	61532c84-edd9-492d-af89-99086f87381e	1049985119	02	0.16	2011-01-19	1	1509	F	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01D-1510-01	6.67	6aaad7bb-5f59-40b3-bdc9-b33fa0764358	1049929253	01	0.16	2011-01-19	1	1510	F	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01D-1511-05	26.70	7f31c9da-fb34-4669-a46d-1b5ff8620faa	1049929541	05	0.16	2011-01-19	1	1511	F	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01D-1512-08	40.00	c0845927-fc9a-41b2-9431-619952878e18	1049929637	08	0.05	2011-01-19	1	1512	F	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01R-1513-13	20.00	3cc9959d-8657-43ab-a745-8517fe9e9ccb	1049929349	13	0.15	2011-01-19	1	1513	F	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01R-1514-07	26.70	d66fe7c3-e77c-402a-b2fc-fe6d4d220dad	1049929445	07	0.15	2011-01-19	1	1514	F	22
TCGA-BA-5559-01A	TCGA-BA-5559-01A-01W-1546-08	80.00	7c17c4ff-db94-4aab-8720-6c672f5400d1	1049928775	08	0.50	2011-02-14	1	1546	G	22
TCGA-BA-5559-10A	TCGA-BA-5559-10A-01D-1509-02	13.30	673b6c98-3f56-42d2-bff8-2e68992864f4	1049985069	02	0.15	2011-01-19	4	1509	B	22
TCGA-BA-5559-10A	TCGA-BA-5559-10A-01D-1510-01	6.67	81dfd6eb-bd9a-437a-96cb-fbe408459a53	1049929202	01	0.15	2011-01-19	4	1510	B	22
TCGA-BA-5559-10A	TCGA-BA-5559-10A-01D-1512-08	40.00	ca4aefda-8e9e-416d-8d0a-d0be49d62753	1049929586	08	0.05	2011-01-19	4	1512	B	22
TCGA-BA-5559-10A	TCGA-BA-5559-10A-01W-1546-08	80.00	a13dbed8-a7a2-41a2-9f67-caf787652343	1049928771	08	0.50	2011-02-14	4	1546	F	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12D-1910-01	6.67	ae5a8519-03d4-4427-bf49-d012fdb361be	0113626367	01	0.17	2011-07-27	1	1910	A	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12D-1911-02	10.00	e01baa1e-73b4-42d9-84a8-0a143f3d0e6e	0113629055	02	0.17	2011-07-27	1	1911	A	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12D-1912-08	60.00	51647474-f538-4e96-babd-e742f1fb793f	0113629247	08	0.05	2011-07-27	1	1912	A	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12D-1913-05	13.30	761abe53-06fe-4a25-bbd4-b5ee954ff3e0	0113629343	05	0.17	2011-07-27	1	1913	A	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12R-1914-13	20.00	c9135999-5195-41d1-8394-4e6d7150b8e6	0113629439	13	0.15	2011-07-27	1	1914	A	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12R-1915-07	13.30	8dacdf05-69f2-44d7-a853-26d6c14bd825	0113628932	07	0.15	2011-07-27	1	1915	A	22
TCGA-BA-6868-01B	TCGA-BA-6868-01B-12W-1951-08	80.00	5aa92e77-781b-4ce9-ba15-8fed665e63e1	0113628840	08	0.50	2011-08-15	1	1951	B	22
TCGA-BA-6868-10A	TCGA-BA-6868-10A-01D-1910-01	6.67	eae66f56-00ab-4c9b-9ec6-4db4375c9dfd	0113626289	01	0.14	2011-07-27	7	1910	G	22
TCGA-BA-6868-10A	TCGA-BA-6868-10A-01D-1911-02	10.00	dfaf4313-ce0a-4613-9745-506aea1249ac	0113628977	02	0.14	2011-07-27	7	1911	G	22
TCGA-BA-6868-10A	TCGA-BA-6868-10A-01D-1912-08	60.00	9c4cf4d1-4c14-4575-898a-6b6ad2e9aa65	0113629169	08	0.05	2011-07-27	7	1912	G	22
TCGA-BA-6868-10A	TCGA-BA-6868-10A-01W-1951-08	80.00	89311b30-75b1-4113-bbf0-488426cf13f4	0113627175	08	0.50	2011-08-15	8	1951	G	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11D-1868-02	10.00	1cd2c4d0-6f3e-4585-9c17-a91544e4c659	1053935905	02	0.14	2011-07-06	1	1868	B	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11D-1869-01	6.67	184acfcd-ebde-4882-888a-5384c51d0d98	1053937251	01	0.14	2011-07-06	1	1869	B	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11D-1870-08	60.00	b78a2501-f312-41a2-ab19-7c18d8dfbac6	1053936963	08	0.05	2011-07-06	1	1870	B	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11D-1871-05	13.30	126978ee-c054-4fd6-8bd5-303689215530	1053937059	05	0.14	2011-07-06	1	1871	B	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11R-1872-13	20.00	dde64675-26f7-41fb-b208-f5e8c561c006	1053937155	13	0.15	2011-07-06	1	1872	B	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11R-1873-07	13.30	49ab9488-786c-4cdf-b913-5c2cf77173df	1053937444	07	0.15	2011-07-06	1	1873	B	22
TCGA-BA-6869-01A	TCGA-BA-6869-01A-11W-1907-08	80.00	8a9a4ce7-b4ab-4d81-8a80-1a50b2e574b2	1053966272	08	0.50	2011-07-25	1	1907	C	22
TCGA-BA-6869-10A	TCGA-BA-6869-10A-01D-1868-02	10.00	123cc4c2-abed-4ce1-b63f-f020c6de7a61	1053935910	02	0.14	2011-07-06	5	1868	C	22
TCGA-BA-6869-10A	TCGA-BA-6869-10A-01D-1869-01	6.67	89920744-4971-42c2-884e-8a6746ea9605	1053937256	01	0.14	2011-07-06	5	1869	C	22
TCGA-BA-6869-10A	TCGA-BA-6869-10A-01D-1870-08	60.00	2db34c9d-a6f8-4a60-97c4-cf139a9415bb	1053936968	08	0.05	2011-07-06	5	1870	C	22
TCGA-BA-6869-10A	TCGA-BA-6869-10A-01W-1907-08	80.00	6c78249d-0187-44f0-9888-597df7d94b3d	1053966253	08	0.50	2011-07-25	6	1907	A	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11D-1868-02	10.00	ffae4e0c-611c-478c-bee7-019ce7fab841	1053935906	02	0.14	2011-07-06	1	1868	C	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11D-1869-01	6.67	f84c563e-cad2-4062-ab06-96141e709542	1053937252	01	0.14	2011-07-06	1	1869	C	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11D-1870-08	60.00	2fdd3f42-cb2f-4faf-8a47-b8bfee058265	1053936964	08	0.05	2011-07-06	1	1870	C	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11D-1871-05	13.30	6e6e7821-a7be-4b38-96fe-7298979d2418	1053937060	05	0.14	2011-07-06	1	1871	C	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11R-1872-13	20.00	37698be8-e1a6-4378-bcf9-f08d734d6c90	1053937156	13	0.14	2011-07-06	1	1872	C	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11R-1873-07	13.30	942796d2-a175-4915-a38b-8bc4bd31361d	1053937445	07	0.14	2011-07-06	1	1873	C	22
TCGA-BA-6870-01A	TCGA-BA-6870-01A-11W-1907-08	80.00	645f8f34-b518-4d83-ae5f-dcb875d67da5	1053966295	08	0.50	2011-07-25	1	1907	D	22
TCGA-BA-6870-10A	TCGA-BA-6870-10A-01D-1868-02	10.00	922ffb91-2ce2-48ff-8b0a-35e66e7e1eef	1053935925	02	0.15	2011-07-06	5	1868	D	22
TCGA-BA-6870-10A	TCGA-BA-6870-10A-01D-1869-01	6.67	0651cbf1-13d3-4c53-bb5b-0cc4881cc77f	1053937271	01	0.15	2011-07-06	5	1869	D	22
TCGA-BA-6870-10A	TCGA-BA-6870-10A-01D-1870-08	60.00	7a53ffac-dad3-4e36-b077-c29fc66c6a42	1053936983	08	0.05	2011-07-06	5	1870	D	22
TCGA-BA-6870-10A	TCGA-BA-6870-10A-01W-1907-08	80.00	2751ee91-ca7a-456b-91fe-a676ae18bf5e	1053966266	08	0.50	2011-07-25	6	1907	B	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11D-1868-02	10.00	d562cc5a-c1b4-47a2-8fbf-f60a39d383d2	1053935929	02	0.14	2011-07-06	1	1868	D	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11D-1869-01	6.67	6c4bd3a1-bb9d-47c7-8981-d6f7813c0abf	1053937275	01	0.14	2011-07-06	1	1869	D	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11D-1870-08	60.00	a8a04117-0ebc-4c27-83d6-441be47e5fd3	1053936987	08	0.05	2011-07-06	1	1870	D	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11D-1871-05	13.30	bf464dcb-254b-4b10-8274-e0ce643bd5b6	1053937083	05	0.14	2011-07-06	1	1871	D	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11R-1872-13	20.00	842f97be-089c-4cc0-ad92-6c547a4618b4	1053937179	13	0.15	2011-07-06	1	1872	D	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11R-1873-07	13.30	e34c0131-2a28-42b5-ad0d-31492e0e717b	1053937468	07	0.15	2011-07-06	1	1873	D	22
TCGA-BA-6871-01A	TCGA-BA-6871-01A-11W-1907-08	80.00	6388c43b-d238-4c8a-b664-18695efb6557	1053966296	08	0.50	2011-07-25	1	1907	E	22
TCGA-BA-6871-10A	TCGA-BA-6871-10A-01D-1868-02	10.00	2b26448b-58ad-4935-ba99-ed3a4636b898	1053935934	02	0.15	2011-07-06	5	1868	E	22
TCGA-BA-6871-10A	TCGA-BA-6871-10A-01D-1869-01	6.67	c27140ae-4fd1-4438-a719-f0e53f00d7d0	1053937280	01	0.15	2011-07-06	5	1869	E	22
TCGA-BA-6871-10A	TCGA-BA-6871-10A-01D-1870-08	60.00	4c569302-a5d1-4106-aec8-c3c4e815de8e	1053936992	08	0.05	2011-07-06	5	1870	E	22
TCGA-BA-6871-10A	TCGA-BA-6871-10A-01W-1907-08	80.00	1ef7de3f-cd84-4359-87c3-dd82d1fb754a	1053966277	08	0.50	2011-07-25	6	1907	C	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11D-1868-02	10.00	c77b6f8e-cdb8-4f7b-b082-d80835bc5c95	1053935930	02	0.14	2011-07-06	1	1868	E	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11D-1869-01	6.67	b2cb4d32-a05a-4eea-b6b1-c401d6d8747a	1053937276	01	0.14	2011-07-06	1	1869	E	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11D-1870-08	60.00	182b2a39-4881-402a-a907-b51aa114584a	1053936988	08	0.05	2011-07-06	1	1870	E	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11D-1871-05	13.30	b58b16a4-0ac1-4bca-a72d-8019594a37af	1053937084	05	0.14	2011-07-06	1	1871	E	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11R-1872-13	20.00	7f18056b-c75c-4815-bbb7-810b9d9e2111	1053937180	13	0.15	2011-07-06	1	1872	E	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11R-1873-07	13.30	70feab34-35f1-4936-98dc-1b32358866a7	1053937469	07	0.15	2011-07-06	1	1873	E	22
TCGA-BA-6872-01A	TCGA-BA-6872-01A-11W-1907-08	80.00	2079c033-4dfd-4e68-a62e-9440cbf3bf4a	1053966319	08	0.50	2011-07-25	1	1907	F	22
TCGA-BA-6872-10A	TCGA-BA-6872-10A-01D-1868-02	10.00	98e042ef-4b20-4ba4-b74c-2faf714cc40a	1053935949	02	0.14	2011-07-06	5	1868	F	22
TCGA-BA-6872-10A	TCGA-BA-6872-10A-01D-1869-01	6.67	6b4bf182-2790-45eb-9e17-634f0edbeb57	1053937296	01	0.14	2011-07-06	5	1869	F	22
TCGA-BA-6872-10A	TCGA-BA-6872-10A-01D-1870-08	60.00	1f4ec99a-77d9-437c-b7d0-d67a65109078	1053937007	08	0.05	2011-07-06	5	1870	F	22
TCGA-BA-6872-10A	TCGA-BA-6872-10A-01W-1907-08	80.00	c9160fbb-6435-4059-b2a3-491180bfd0b0	1053966290	08	0.50	2011-07-25	6	1907	D	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11D-1868-02	10.00	9a40dc7d-11ba-4efc-ac2e-031b2158b59e	1053935953	02	0.15	2011-07-06	1	1868	F	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11D-1869-01	6.67	73e7511c-092c-402a-83db-af7f5f894a77	1053937300	01	0.15	2011-07-06	1	1869	F	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11D-1870-08	60.00	f65b842c-257e-4ac7-a155-23d3ac12d41c	1053937011	08	0.05	2011-07-06	1	1870	F	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11D-1871-05	13.30	b44b8bec-0153-4772-a6dd-d7078bfdaa93	1053937107	05	0.15	2011-07-06	1	1871	F	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11D-2266-10	60.00	dd67dec6-35dd-4efe-b913-ed4884855365	0128285292	10	0.05	2012-04-30	1	2266	B	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11R-1872-13	20.00	01ddff2b-2610-4817-90dd-4ddb51b76d1f	1053933153	13	0.15	2011-07-06	1	1872	F	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11R-1873-07	13.30	3aff5e4a-437f-4bd7-bc51-bc5ef1c9e548	1053937492	07	0.15	2011-07-06	1	1873	F	22
TCGA-BA-6873-01A	TCGA-BA-6873-01A-11W-1907-08	80.00	e2085e16-f4eb-4dcb-88e1-5349ddf8b551	1053966320	08	0.50	2011-07-25	1	1907	G	22
TCGA-BA-6873-10A	TCGA-BA-6873-10A-01D-1868-02	10.00	91ea66fd-8f26-464c-ac89-99a2261b6d1f	1053935958	02	0.13	2011-07-06	5	1868	G	22
TCGA-BA-6873-10A	TCGA-BA-6873-10A-01D-1869-01	6.67	02853402-8c7c-40be-8b83-231aea60b1b7	1053937305	01	0.13	2011-07-06	5	1869	G	22
TCGA-BA-6873-10A	TCGA-BA-6873-10A-01D-1870-08	60.00	f976fe92-00c7-45c7-8acd-32cf2ae2e9e4	1053937016	08	0.05	2011-07-06	5	1870	G	22
TCGA-BA-6873-10A	TCGA-BA-6873-10A-01D-2266-10	60.00	e26a2e12-6203-4f6e-b494-8128bef26323	0128285290	10	0.05	2012-04-30	2	2266	A	22
TCGA-BA-6873-10A	TCGA-BA-6873-10A-01W-1907-08	80.00	0da8dda7-5f74-4c1a-90f5-2ce7c345fb24	1053966301	08	0.50	2011-07-25	6	1907	E	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11D-2010-01	6.67	4645e0ba-1151-413b-8f04-4d69d789b9be	1053966929	01	0.14	2011-10-12	1	2010	A	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11D-2012-08	60.00	2e8ffdfc-48f5-41e0-9192-d761f3b518ef	1053967121	08	0.05	2011-10-12	1	2012	A	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11D-2014-05	13.30	cc6110ec-6e66-4fb3-9e22-e901638bbe2f	1061601902	05	0.14	2011-10-12	1	2014	A	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11D-2317-26	20.00	82035557-430d-4fac-a56f-fc4d80118f8d	1061615480	26	0.14	2012-06-13	1	2317	A	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11R-2015-13	20.00	5060edef-ac8f-4fc9-9d93-22f066391b65	1053967409	13	0.16	2011-10-12	1	2015	A	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11R-2016-07	13.30	4b0d3a57-d4d1-4792-a741-3c168513ce8b	1053966822	07	0.16	2011-10-12	1	2016	A	22
TCGA-BA-7269-01A	TCGA-BA-7269-01A-11W-2032-08	80.00	ad68c8a0-718a-480d-a82a-19bec2199c77	1061603401	08	0.50	2011-11-07	1	2032	B	22
TCGA-BA-7269-10A	TCGA-BA-7269-10A-01D-2011-01	6.67	9a0042cd-bc90-46fb-a6a8-0adc22da7990	1053967217	01	0.16	2011-10-12	1	2011	A	22
TCGA-BA-7269-10A	TCGA-BA-7269-10A-01D-2013-08	60.00	da077b22-a2b5-4b29-bb44-692e5eb09f28	1053967796	08	0.05	2011-10-12	1	2013	A	22
TCGA-BA-7269-10A	TCGA-BA-7269-10A-01D-2317-26	20.00	95362631-3445-478c-b473-523a1135fc80	1061615081	26	0.16	2012-06-13	6	2317	G	22
TCGA-BA-7269-10A	TCGA-BA-7269-10A-01W-2033-08	80.00	aaed3d44-9d0a-4240-9a3c-1b58946a8c5b	1061601048	08	0.50	2011-11-07	2	2033	F	22
TCGA-BA-A4IF-01A	TCGA-BA-A4IF-01A-11D-A25X-01	6.70	1F384A35-D36D-4332-8964-B39F2A8CF24B	0132159498	01	0.16	2013-01-30	6	A25X	E	23
TCGA-BA-A4IF-01A	TCGA-BA-A4IF-01A-11D-A25Y-08	40.00	08D0D2A4-D35D-4D63-9027-0995F487D377	0132159507	08	0.08	2013-01-30	6	A25Y	E	23
TCGA-BA-A4IF-01A	TCGA-BA-A4IF-01A-11D-A265-05	13.00	07F265F6-0758-4E24-9D9F-A044638FB41B	0132147690	05	0.16	2013-01-30	6	A265	E	23
TCGA-BA-A4IF-01A	TCGA-BA-A4IF-01A-11R-A25Z-13	20.00	54EAFD66-82D0-4482-B054-CA580F572E63	0128923794	13	0.16	2013-01-30	3	A25Z	G	23
TCGA-BA-A4IF-01A	TCGA-BA-A4IF-01A-11R-A266-07	13.00	9E249634-BC8D-48D1-86F4-A3AB40E98E69	0128925141	07	0.16	2013-01-30	3	A266	G	23
TCGA-BA-A4IF-01A	TCGA-BA-A4IF-01A-11W-A296-08	80.00	5641E6F5-0BF1-4C20-8810-EB05F2E3DDF4	0132260560	08	0.50	2013-05-08	6	A296	E	23
TCGA-BA-A4IF-10A	TCGA-BA-A4IF-10A-01D-A25X-01	6.70	CAF42B91-52F2-411F-A7E4-A6C879E01FF8	0128924428	01	0.17	2013-01-30	12	A25X	E	23
TCGA-BA-A4IF-10A	TCGA-BA-A4IF-10A-01D-A25Y-08	40.00	AA9E0B6F-0ADD-4DE6-BAE3-BE1F4E19081D	0128924437	08	0.09	2013-01-30	12	A25Y	E	23
TCGA-BA-A4IF-10A	TCGA-BA-A4IF-10A-01W-A296-08	80.00	B42D496E-AB17-43AB-86E3-015FC0238AB9	0132260625	08	0.50	2013-05-08	12	A296	E	23
TCGA-BA-A4IG-01A	TCGA-BA-A4IG-01A-11D-A25X-01	6.70	D965B85A-73FF-4909-927A-B47EAA8CD299	0128924397	01	0.14	2013-01-30	4	A25X	G	23
TCGA-BA-A4IG-01A	TCGA-BA-A4IG-01A-11D-A25Y-08	40.00	200D5AD1-BD1F-4068-A4E4-4B6A3AAAF92D	0128924362	08	0.07	2013-01-30	4	A25Y	G	23
TCGA-BA-A4IG-01A	TCGA-BA-A4IG-01A-11D-A265-05	13.00	F559C13B-E32A-4213-ACBC-1BD8AD419E86	0132147668	05	0.14	2013-01-30	4	A265	G	23
TCGA-BA-A4IG-01A	TCGA-BA-A4IG-01A-11R-A25Z-13	20.00	645CE336-FF09-48D9-A84A-29CA5D5A76AC	0128924843	13	0.17	2013-01-30	3	A25Z	H	23
TCGA-BA-A4IG-01A	TCGA-BA-A4IG-01A-11R-A266-07	13.00	A1B9037E-4960-4995-B52D-80D1E72F93A9	0128925122	07	0.17	2013-01-30	3	A266	H	23
TCGA-BA-A4IG-01A	TCGA-BA-A4IG-01A-11W-A296-08	80.00	95DD69B5-DF07-41F2-AB2F-BECB56A519C5	0132260598	08	0.50	2013-05-08	4	A296	G	23
TCGA-BA-A4IG-10A	TCGA-BA-A4IG-10A-01D-A25X-01	6.70	5408359D-9C72-4195-84B9-F2AB3F11E119	0128924418	01	0.16	2013-01-30	10	A25X	G	23
TCGA-BA-A4IG-10A	TCGA-BA-A4IG-10A-01D-A25Y-08	40.00	DF122B02-6D09-4441-AF8A-CAE70FD20FFF	0128924413	08	0.08	2013-01-30	10	A25Y	G	23
TCGA-BA-A4IG-10A	TCGA-BA-A4IG-10A-01W-A296-08	80.00	C848D156-1205-4D9F-BA12-C423A747C10A	0132260600	08	0.50	2013-05-08	11	A296	G	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11D-A25T-08	40.00	B537BC07-9998-49F4-BBBE-5B617152BFD9	0132159483	08	0.07	2013-01-30	2	A25T	A	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11D-A25X-01	6.70	3450EAEC-F440-4D70-8AE7-90DFD72CDA70	0132159485	01	0.15	2013-01-30	6	A25X	F	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11D-A25Y-08	40.00	CDE5F95C-DB1D-420F-BC33-D32AA1B8D814	0132159500	08	0.07	2013-01-30	6	A25Y	F	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11D-A265-05	13.00	8AEDCC24-5716-423A-9287-175DCC20FECD	0132147677	05	0.15	2013-01-30	6	A265	F	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11R-A25Z-13	20.00	84C672E9-AAEA-44EC-AB98-2982D03DFDC9	0128924924	13	0.17	2013-01-30	4	A25Z	A	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11R-A266-07	13.00	9BA93F5F-1C6F-490B-A917-DAAE74BCC7FA	0128925212	07	0.17	2013-01-30	4	A266	A	23
TCGA-BA-A4IH-01A	TCGA-BA-A4IH-01A-11W-A296-08	80.00	71E4F3B6-48FC-4476-B053-05EB22DEF1AE	0132260575	08	0.50	2013-05-08	6	A296	F	23
TCGA-BA-A4IH-10A	TCGA-BA-A4IH-10A-01D-A25T-08	20.00	F518AD7C-0500-48C4-81D5-8A424B91BD35	0132179147	08	0.08	2013-01-30	2	A25T	B	23
TCGA-BA-A4IH-10A	TCGA-BA-A4IH-10A-01D-A25X-01	6.70	8D5D6D2B-012B-454D-B761-C4ED4B1D1F92	0128924446	01	0.16	2013-01-30	12	A25X	F	23
TCGA-BA-A4IH-10A	TCGA-BA-A4IH-10A-01D-A25Y-08	40.00	D61CF248-B477-4677-81B8-43448F607E3D	0128923802	08	0.08	2013-01-30	12	A25Y	F	23
TCGA-BA-A4IH-10A	TCGA-BA-A4IH-10A-01W-A296-08	80.00	E87551F9-E369-444D-AF4B-1999B907672D	0132260606	08	0.50	2013-05-08	12	A296	F	23
TCGA-BA-A4II-01A	TCGA-BA-A4II-01A-11D-A25X-01	6.70	FD1FF6BD-B9A5-4C27-9004-831D778E94E0	0128924379	01	0.15	2013-01-30	4	A25X	H	23
TCGA-BA-A4II-01A	TCGA-BA-A4II-01A-11D-A25Y-08	40.00	D2746527-5F39-47A2-BA05-4FF608616B57	0128924359	08	0.08	2013-01-30	4	A25Y	H	23
TCGA-BA-A4II-01A	TCGA-BA-A4II-01A-11D-A265-05	13.00	9BB18CD2-EDD0-4802-A98E-3FE94A2F409C	0132147651	05	0.15	2013-01-30	4	A265	H	23
TCGA-BA-A4II-01A	TCGA-BA-A4II-01A-11R-A25Z-13	20.00	5E9E55A7-C629-4BCE-8035-2CEFB08851B7	0128924907	13	0.16	2013-01-30	4	A25Z	B	23
TCGA-BA-A4II-01A	TCGA-BA-A4II-01A-11R-A266-07	13.00	84A5B205-16C9-4EE3-A429-DD6C75D37595	0128925195	07	0.16	2013-01-30	4	A266	B	23
TCGA-BA-A4II-01A	TCGA-BA-A4II-01A-11W-A296-08	80.00	94919662-7DEB-433C-A8F1-418D834AEBA3	0132260608	08	0.50	2013-05-08	4	A296	H	23
TCGA-BA-A4II-10A	TCGA-BA-A4II-10A-01D-A25X-01	6.70	4DC7392E-4074-443B-BDEB-A13D1BCB5F03	0128924421	01	0.16	2013-01-30	10	A25X	H	23
TCGA-BA-A4II-10A	TCGA-BA-A4II-10A-01D-A25Y-08	40.00	887DEF3D-1332-4DDB-B05B-A79450F9E4F5	0128924412	08	0.08	2013-01-30	10	A25Y	H	23
TCGA-BA-A4II-10A	TCGA-BA-A4II-10A-01W-A296-08	80.00	4851047A-623E-4BD1-B95A-A0C79AA244FF	0132260582	08	0.50	2013-05-08	10	A296	H	23
TCGA-BA-A6D8-01A	TCGA-BA-A6D8-01A-31D-A31K-01	6.70	28ED7407-A02C-4762-BE77-6DF8C0B443FF	0150756339	01	0.15	2013-07-24	4	A31K	D	23
TCGA-BA-A6D8-01A	TCGA-BA-A6D8-01A-31D-A31L-08	40.00	3165D4C2-2188-407A-8E24-646EE5206C1C	0150757683	08	0.08	2013-07-24	4	A31L	D	23
TCGA-BA-A6D8-01A	TCGA-BA-A6D8-01A-31D-A31M-05	13.00	36A97A64-C201-4256-A4FD-C2DF8C676CC5	0150754515	05	0.15	2013-07-24	4	A31M	D	23
TCGA-BA-A6D8-01A	TCGA-BA-A6D8-01A-31R-A31N-07	13.00	44F905D0-BC1D-4949-92B6-081732922F86	0153886949	07	0.16	2013-07-24	2	A31N	G	23
TCGA-BA-A6D8-01A	TCGA-BA-A6D8-01A-31R-A31R-13	20.00	1B69248D-4A2B-42A7-9F8E-ACDD1F787D88	0150756694	13	0.16	2013-07-24	2	A31R	G	23
TCGA-BA-A6D8-10A	TCGA-BA-A6D8-10A-01D-A31I-01	6.70	494FF4C5-CA6C-4CCE-8258-66CB346322A4	0153888435	01	0.14	2013-07-24	4	A31I	D	23
TCGA-BA-A6D8-10A	TCGA-BA-A6D8-10A-01D-A31J-08	40.00	94232521-1DD0-4046-BF15-D963CF4207E6	0153889011	08	0.07	2013-07-24	4	A31J	D	23
TCGA-BA-A6DA-01A	TCGA-BA-A6DA-01A-31D-A31K-01	6.70	F7AB305D-FB60-46F9-A1F6-6316A70BF7F0	0150756332	01	0.15	2013-07-24	4	A31K	E	23
TCGA-BA-A6DA-01A	TCGA-BA-A6DA-01A-31D-A31L-08	40.00	DF52A9DD-F52B-4B25-BD60-DF86A8C27B69	0150757676	08	0.07	2013-07-24	4	A31L	E	23
TCGA-BA-A6DA-01A	TCGA-BA-A6DA-01A-31D-A31M-05	13.00	087DC6E2-EAC1-42CD-83D3-CEDBA2F48B97	0150754508	05	0.15	2013-07-24	4	A31M	E	23
TCGA-BA-A6DA-01A	TCGA-BA-A6DA-01A-31R-A31N-07	13.00	7A4B8A97-5D09-4FF4-8E52-5C997EE6F69C	0153888133	07	0.16	2013-07-24	2	A31N	H	23
TCGA-BA-A6DA-01A	TCGA-BA-A6DA-01A-31R-A31R-13	20.00	149A1BA7-DCC8-44BC-B8D6-CFCE2F669B28	0150756673	13	0.16	2013-07-24	2	A31R	H	23
TCGA-BA-A6DA-10A	TCGA-BA-A6DA-10A-01D-A31I-01	6.70	DF4A1B3C-D6D6-42A7-A8DF-02E1FE7AB0A5	0153888428	01	0.15	2013-07-24	4	A31I	E	23
TCGA-BA-A6DA-10A	TCGA-BA-A6DA-10A-01D-A31J-08	40.00	6C96C881-1109-4A2C-A757-57271B0B8531	0153889004	08	0.08	2013-07-24	4	A31J	E	23
TCGA-BA-A6DB-01A	TCGA-BA-A6DB-01A-11D-A30D-01	6.70	6F6564C5-E442-4400-8EF3-15E98D5605E3	0132264837	01	0.15	2013-06-12	3	A30D	C	23
