bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-BB-7872-10A	TCGA-BB-7872-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-BB-7872-10A	TCGA-BB-7872-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BB-8596-01A	TCGA-BB-8596-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BB-8596-01A	TCGA-BB-8596-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BB-8596-01A	TCGA-BB-8596-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-BB-8596-10A	TCGA-BB-8596-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-BB-8596-10A	TCGA-BB-8596-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-BB-8601-01A	TCGA-BB-8601-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BB-8601-01A	TCGA-BB-8601-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BB-8601-01A	TCGA-BB-8601-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-BB-8601-10A	TCGA-BB-8601-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-BB-8601-10A	TCGA-BB-8601-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-BB-A5HU-01A	TCGA-BB-A5HU-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BB-A5HU-01A	TCGA-BB-A5HU-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BB-A5HU-01A	TCGA-BB-A5HU-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BB-A5HU-10A	TCGA-BB-A5HU-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-BB-A5HU-10A	TCGA-BB-A5HU-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BB-A5HY-01A	TCGA-BB-A5HY-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BB-A5HY-01A	TCGA-BB-A5HY-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BB-A5HY-01A	TCGA-BB-A5HY-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BB-A5HY-10A	TCGA-BB-A5HY-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-BB-A5HY-10A	TCGA-BB-A5HY-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BB-A5HZ-01A	TCGA-BB-A5HZ-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BB-A5HZ-01A	TCGA-BB-A5HZ-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BB-A5HZ-01A	TCGA-BB-A5HZ-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BB-A5HZ-10A	TCGA-BB-A5HZ-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-BB-A5HZ-10A	TCGA-BB-A5HZ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-C9-A47Z-01A	TCGA-C9-A47Z-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-C9-A47Z-01A	TCGA-C9-A47Z-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-C9-A47Z-01A	TCGA-C9-A47Z-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-C9-A47Z-10A	TCGA-C9-A47Z-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-C9-A47Z-10A	TCGA-C9-A47Z-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-C9-A480-01A	TCGA-C9-A480-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-C9-A480-01A	TCGA-C9-A480-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-C9-A480-01A	TCGA-C9-A480-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-C9-A480-10A	TCGA-C9-A480-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-C9-A480-10A	TCGA-C9-A480-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4722-01A	TCGA-CN-4722-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4722-01A	TCGA-CN-4722-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4722-01A	TCGA-CN-4722-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4722-10A	TCGA-CN-4722-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4722-10A	TCGA-CN-4722-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4723-01A	TCGA-CN-4723-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4723-01A	TCGA-CN-4723-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4723-01A	TCGA-CN-4723-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4723-10A	TCGA-CN-4723-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4723-10A	TCGA-CN-4723-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4725-01A	TCGA-CN-4725-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4725-01A	TCGA-CN-4725-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4725-01A	TCGA-CN-4725-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4725-10A	TCGA-CN-4725-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4725-10A	TCGA-CN-4725-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4726-01A	TCGA-CN-4726-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4726-01A	TCGA-CN-4726-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4726-01A	TCGA-CN-4726-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4726-10A	TCGA-CN-4726-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4726-10A	TCGA-CN-4726-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4727-01A	TCGA-CN-4727-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4727-01A	TCGA-CN-4727-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4727-01A	TCGA-CN-4727-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4727-10A	TCGA-CN-4727-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4727-10A	TCGA-CN-4727-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4728-01A	TCGA-CN-4728-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4728-01A	TCGA-CN-4728-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4728-01A	TCGA-CN-4728-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4728-10A	TCGA-CN-4728-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4728-10A	TCGA-CN-4728-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4729-01A	TCGA-CN-4729-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4729-01A	TCGA-CN-4729-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4729-01A	TCGA-CN-4729-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4729-10A	TCGA-CN-4729-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4729-10A	TCGA-CN-4729-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4730-01A	TCGA-CN-4730-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4730-01A	TCGA-CN-4730-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4730-01A	TCGA-CN-4730-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4730-10A	TCGA-CN-4730-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4730-10A	TCGA-CN-4730-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4731-01A	TCGA-CN-4731-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4731-01A	TCGA-CN-4731-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4731-01A	TCGA-CN-4731-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4731-10A	TCGA-CN-4731-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4731-10A	TCGA-CN-4731-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4733-01A	TCGA-CN-4733-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4733-01A	TCGA-CN-4733-01A-02R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4733-01A	TCGA-CN-4733-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4733-10A	TCGA-CN-4733-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4733-10A	TCGA-CN-4733-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4734-01A	TCGA-CN-4734-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4734-01A	TCGA-CN-4734-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4734-01A	TCGA-CN-4734-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4734-10A	TCGA-CN-4734-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4734-10A	TCGA-CN-4734-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4735-01A	TCGA-CN-4735-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4735-01A	TCGA-CN-4735-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4735-01A	TCGA-CN-4735-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4735-10A	TCGA-CN-4735-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4735-10A	TCGA-CN-4735-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4736-01A	TCGA-CN-4736-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4736-01A	TCGA-CN-4736-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4736-01A	TCGA-CN-4736-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4736-10A	TCGA-CN-4736-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4736-10A	TCGA-CN-4736-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4737-01A	TCGA-CN-4737-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4737-01A	TCGA-CN-4737-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4737-01A	TCGA-CN-4737-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4737-10A	TCGA-CN-4737-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-4737-10A	TCGA-CN-4737-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4738-01A	TCGA-CN-4738-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4738-10A	TCGA-CN-4738-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-4738-10A	TCGA-CN-4738-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4739-01A	TCGA-CN-4739-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4739-10A	TCGA-CN-4739-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-4739-10A	TCGA-CN-4739-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4740-01A	TCGA-CN-4740-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4740-10A	TCGA-CN-4740-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-4740-10A	TCGA-CN-4740-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4741-01A	TCGA-CN-4741-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-4741-10A	TCGA-CN-4741-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-4742-01A	TCGA-CN-4742-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-4742-10A	TCGA-CN-4742-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-4742-10A	TCGA-CN-4742-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5355-01A	TCGA-CN-5355-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5355-10A	TCGA-CN-5355-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-5355-10A	TCGA-CN-5355-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5356-01A	TCGA-CN-5356-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5356-10A	TCGA-CN-5356-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-5356-10A	TCGA-CN-5356-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5358-01A	TCGA-CN-5358-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5358-10A	TCGA-CN-5358-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-5358-10A	TCGA-CN-5358-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5359-01A	TCGA-CN-5359-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5359-10A	TCGA-CN-5359-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5359-10A	TCGA-CN-5359-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5360-01A	TCGA-CN-5360-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5360-10A	TCGA-CN-5360-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5360-10A	TCGA-CN-5360-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5361-01A	TCGA-CN-5361-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5361-10A	TCGA-CN-5361-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5361-10A	TCGA-CN-5361-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5363-01A	TCGA-CN-5363-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5363-10A	TCGA-CN-5363-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5363-10A	TCGA-CN-5363-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5364-01A	TCGA-CN-5364-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5364-10A	TCGA-CN-5364-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5364-10A	TCGA-CN-5364-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5365-01A	TCGA-CN-5365-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5365-01A	TCGA-CN-5365-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5365-01A	TCGA-CN-5365-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5365-10A	TCGA-CN-5365-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5365-10A	TCGA-CN-5365-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5366-01A	TCGA-CN-5366-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5366-01A	TCGA-CN-5366-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5366-01A	TCGA-CN-5366-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5366-10A	TCGA-CN-5366-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5366-10A	TCGA-CN-5366-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5367-01A	TCGA-CN-5367-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5367-01A	TCGA-CN-5367-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5367-01A	TCGA-CN-5367-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5367-10A	TCGA-CN-5367-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5367-10A	TCGA-CN-5367-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5369-01A	TCGA-CN-5369-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5369-01A	TCGA-CN-5369-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5369-01A	TCGA-CN-5369-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5369-10A	TCGA-CN-5369-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5369-10A	TCGA-CN-5369-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5370-01A	TCGA-CN-5370-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5370-01A	TCGA-CN-5370-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5370-01A	TCGA-CN-5370-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5370-10A	TCGA-CN-5370-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5370-10A	TCGA-CN-5370-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5373-01A	TCGA-CN-5373-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5373-01A	TCGA-CN-5373-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5373-01A	TCGA-CN-5373-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5373-10A	TCGA-CN-5373-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5373-10A	TCGA-CN-5373-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5374-01A	TCGA-CN-5374-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-5374-01A	TCGA-CN-5374-01A-01R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-5374-01A	TCGA-CN-5374-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-5374-10A	TCGA-CN-5374-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-CN-5374-10A	TCGA-CN-5374-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6010-01A	TCGA-CN-6010-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6010-01A	TCGA-CN-6010-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6010-01A	TCGA-CN-6010-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6010-10A	TCGA-CN-6010-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6010-10A	TCGA-CN-6010-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6011-01A	TCGA-CN-6011-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6011-01A	TCGA-CN-6011-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6011-01A	TCGA-CN-6011-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6011-10A	TCGA-CN-6011-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6011-10A	TCGA-CN-6011-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6012-01A	TCGA-CN-6012-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6012-01A	TCGA-CN-6012-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6012-01A	TCGA-CN-6012-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6012-10A	TCGA-CN-6012-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6012-10A	TCGA-CN-6012-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6013-01A	TCGA-CN-6013-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6013-01A	TCGA-CN-6013-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6013-01A	TCGA-CN-6013-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6013-10A	TCGA-CN-6013-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6013-10A	TCGA-CN-6013-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6016-01A	TCGA-CN-6016-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6016-01A	TCGA-CN-6016-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6016-01A	TCGA-CN-6016-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6016-10A	TCGA-CN-6016-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6016-10A	TCGA-CN-6016-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6017-01A	TCGA-CN-6017-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6017-01A	TCGA-CN-6017-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6017-01A	TCGA-CN-6017-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6017-10A	TCGA-CN-6017-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6017-10A	TCGA-CN-6017-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6018-01A	TCGA-CN-6018-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6018-01A	TCGA-CN-6018-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6018-01A	TCGA-CN-6018-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6018-10A	TCGA-CN-6018-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-CN-6018-10A	TCGA-CN-6018-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6019-01A	TCGA-CN-6019-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-CN-6019-01A	TCGA-CN-6019-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-CN-6019-01A	TCGA-CN-6019-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-CN-6019-10A	TCGA-CN-6019-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
